Type_L,Type_M,Process temperature [K],Temperature difference,Rotational speed [rpm],Torque [Nm],Power [W],Tool wear [min],Machine failure
True,False,308.8,11.0,1579,32.9,5440.1,70,0
False,True,308.9,11.0,1547,44.0,7128.06,72,0
True,False,308.8,10.9,1386,48.6,7053.88,75,0
True,False,308.9,10.9,1406,40.9,6021.95,77,0
False,True,309.0,11.0,1393,55.9,8154.39,79,0
False,True,309.0,11.1,2456,13.9,3574.96,82,0
False,True,309.0,11.0,1409,49.1,7244.71,85,0
True,False,308.9,10.9,1390,53.9,7845.71,88,0
True,False,309.0,11.0,1679,32.4,5696.71,90,0
True,False,308.9,10.9,1508,37.1,5858.74,92,0
True,False,308.8,10.9,1681,31.7,5580.27,94,0
False,False,308.8,11.1,1469,43.7,6722.52,96,0
True,False,308.8,11.0,1421,49.6,7380.82,101,0
True,False,308.8,11.1,1354,50.2,7117.89,103,0
False,True,308.8,11.1,1350,57.0,8058.19,105,0
True,False,308.9,11.1,1282,58.1,7799.97,108,0
False,True,309.0,11.2,1675,30.0,5262.17,110,0
False,True,309.0,11.1,1525,38.5,6148.36,113,0
True,False,309.0,11.1,1382,43.9,6353.33,116,0
True,False,309.0,11.1,1450,46.8,7106.28,118,0
True,False,309.1,11.1,1820,23.6,4497.92,120,0
True,False,309.1,11.1,1822,23.5,4483.79,122,0
True,False,309.1,11.1,1473,44.3,6833.37,124,0
False,True,309.1,11.0,1572,37.5,6173.23,126,0
False,True,309.0,10.9,2042,17.8,3806.31,129,0
True,False,309.2,11.0,1922,22.6,4548.73,132,0
True,False,309.1,10.9,1539,36.5,5882.48,134,0
True,False,309.1,10.9,1350,52.0,7351.33,136,0
True,False,309.1,10.8,1403,45.1,6626.17,138,0
True,False,309.1,10.8,1904,20.3,4047.54,140,0
False,True,308.9,10.7,1592,35.2,5868.33,142,0
True,False,308.7,10.6,1556,31.6,5149.03,145,0
False,True,308.8,10.7,1811,25.4,4817.05,147,0
False,True,308.8,10.6,1456,41.2,6281.84,150,0
False,False,308.8,10.6,1436,51.9,7804.6,153,0
False,True,308.7,10.6,1362,49.6,7074.36,158,0
True,False,308.7,10.6,1683,29.1,5128.68,161,0
False,True,308.7,10.5,1269,60.9,8092.96,163,0
True,False,308.8,10.5,1454,49.0,7460.86,166,0
True,False,308.8,10.5,1767,27.3,5051.59,168,0
True,False,308.9,10.6,1708,27.3,4882.91,170,0
True,False,308.9,10.6,1862,27.0,5264.68,172,0
True,False,308.9,10.6,1695,30.7,5449.25,174,0
False,True,309.1,10.8,1488,40.6,6326.41,176,0
True,False,309.0,10.7,1657,32.2,5587.36,179,0
False,False,309.0,10.7,1823,25.9,4944.42,181,0
False,True,309.1,10.9,1651,28.8,4979.3,186,0
False,True,309.0,10.9,1533,36.1,5795.33,189,0
False,True,309.0,10.8,1508,40.5,6395.65,192,0
True,False,309.1,10.8,1616,31.1,5262.96,195,0
True,False,309.0,10.8,1651,31.5,5446.11,197,0
True,False,309.1,10.9,1569,35.2,5783.55,199,0
False,True,309.1,10.8,1296,58.7,7966.58,201,0
False,False,309.0,10.7,1379,43.2,6238.45,0,0
False,True,309.0,10.8,1694,28.0,4967.07,5,0
True,False,309.0,10.8,1377,57.8,8334.71,8,0
False,False,309.0,10.7,1470,38.4,5911.22,10,0
False,True,309.1,10.8,1404,47.0,6910.25,15,0
True,False,309.1,10.8,1593,40.1,6689.42,18,0
False,True,309.0,10.7,1526,36.9,5896.71,20,0
False,True,308.9,10.6,1390,49.7,7234.35,23,0
True,False,308.9,10.7,1737,25.5,4638.4,26,0
True,False,308.8,10.6,1362,57.3,8172.6,28,0
True,False,308.8,10.6,1666,31.5,5495.59,30,0
True,False,308.8,10.6,1354,60.9,8635.04,32,0
True,False,308.8,10.6,1302,60.4,8235.25,34,0
True,False,308.7,10.5,1991,20.5,4274.19,36,0
True,False,308.6,10.4,1353,54.1,7665.2,38,0
False,False,308.7,10.5,1520,35.7,5682.51,40,0
True,False,308.7,10.5,1428,54.9,8209.74,45,0
True,False,308.7,10.5,1605,29.4,4941.41,47,0
True,False,308.7,10.6,1691,30.3,5365.56,49,0
True,False,308.7,10.5,1447,48.4,7334.03,51,0
False,False,308.8,10.6,1606,39.9,6710.38,53,0
False,True,308.8,10.6,1645,28.2,4857.84,58,0
False,False,308.8,10.6,1470,43.3,6665.52,61,0
True,False,308.9,10.7,1336,45.0,6295.75,66,0
False,True,308.9,10.7,1414,44.3,6559.67,68,0
False,True,309.0,10.7,1802,27.5,5189.39,71,0
True,False,308.9,10.7,1683,31.7,5586.91,74,0
False,True,309.0,10.8,1410,47.6,7028.37,76,0
True,False,308.9,10.7,1605,32.0,5378.41,79,0
True,False,308.9,10.7,1709,28.1,5028.95,81,0
True,False,308.9,10.7,1444,53.1,8029.53,83,0
True,False,308.9,10.7,1367,45.0,6441.84,85,0
True,False,309.0,10.8,1418,44.2,6563.37,87,0
True,False,309.0,10.8,1353,57.8,8189.44,89,0
True,False,309.0,10.8,1643,34.1,5867.06,91,0
True,False,309.1,10.8,1437,38.0,5718.33,93,0
True,False,309.0,10.9,1437,36.2,5447.46,95,0
False,True,309.0,10.8,1413,47.9,7087.72,97,0
False,False,309.0,10.8,1524,39.1,6240.08,100,0
False,True,308.9,10.8,1479,43.4,6721.81,105,0
True,False,308.9,10.8,1313,50.6,6957.35,108,0
False,True,308.9,10.8,1335,50.4,7045.96,110,0
True,False,308.9,10.8,1367,41.9,5998.06,113,0
False,True,308.9,10.8,1459,50.3,7685.14,115,0
False,True,308.9,10.8,1804,25.1,4741.75,118,0
True,False,309.0,10.8,1491,38.3,5980.05,121,0
True,False,309.1,10.8,1537,43.0,6921.03,123,0
False,False,309.1,10.8,1646,30.2,5205.54,125,0
False,True,309.2,10.9,1783,28.3,5284.04,130,0
True,False,309.1,10.8,1395,49.8,7274.99,133,0
True,False,309.1,10.7,1423,48.0,7152.78,135,0
True,False,309.2,10.9,1562,37.6,6150.32,137,0
True,False,309.3,10.9,1549,40.8,6618.2,139,0
True,False,309.4,11.0,1540,43.2,6966.8,141,0
False,False,309.4,10.9,1573,33.6,5534.73,143,0
True,False,309.4,10.9,1418,45.1,6697.02,148,0
False,True,309.4,10.9,1565,33.7,5522.97,150,0
True,False,309.5,11.0,1569,41.0,6736.52,153,0
False,False,309.4,10.9,1417,41.2,6113.58,155,0
True,False,309.5,11.0,1480,38.1,5904.94,160,0
True,False,309.4,10.9,1364,44.5,6356.28,162,0
True,False,309.4,10.9,1911,21.5,4302.57,164,0
True,False,309.3,10.9,1409,43.1,6359.41,166,0
True,False,309.2,10.8,1335,53.5,7479.35,168,0
False,True,309.3,10.8,1512,38.1,6032.61,170,0
True,False,309.4,10.8,1447,40.2,6091.49,173,0
True,False,309.3,10.7,1537,37.6,6051.88,175,0
False,True,309.3,10.7,1510,40.8,6451.57,177,0
True,False,309.3,10.7,1677,31.2,5479.19,180,0
True,False,309.2,10.7,1504,33.7,5307.7,182,0
False,False,309.1,10.6,2051,19.0,4080.82,184,0
True,False,309.1,10.6,1474,41.3,6374.94,189,0
False,True,309.0,10.6,1507,36.1,5697.04,191,0
True,False,308.9,10.5,1496,37.9,5937.44,194,0
False,True,309.0,10.5,1921,22.0,4425.67,196,0
True,False,309.0,10.5,1450,40.5,6149.67,199,0
True,False,308.9,10.5,1402,44.8,6577.41,201,0
True,False,308.9,10.5,1501,50.0,7859.22,203,0
True,False,308.9,10.4,1725,31.9,5762.47,205,0
False,False,308.9,10.4,1500,40.3,6330.31,207,0
False,False,309.0,10.5,1531,30.8,4938.04,212,0
True,False,309.0,10.5,1458,44.8,6840.13,217,0
False,False,308.9,10.5,1577,37.1,6126.81,0,0
False,True,308.9,10.6,1363,46.1,6579.99,5,0
False,False,308.9,10.6,1706,31.8,5681.13,8,0
False,True,308.8,10.5,1391,50.4,7341.53,13,0
True,False,308.8,10.6,1616,33.7,5702.95,16,0
True,False,308.8,10.6,1442,47.0,7097.28,18,0
False,True,308.8,10.6,1626,40.4,6879.08,20,0
False,True,308.7,10.5,1426,42.6,6361.47,23,0
True,False,308.7,10.5,1436,49.1,7383.54,26,0
False,True,308.7,10.5,1599,36.2,6061.58,28,0
True,False,308.7,10.5,2186,17.8,4074.73,31,0
True,False,308.8,10.5,1645,30.4,5236.83,33,0
True,False,308.7,10.5,1780,27.9,5200.59,35,0
True,False,308.8,10.6,1345,44.3,6239.57,37,0
False,True,308.8,10.6,1607,31.9,5368.28,39,0
True,False,308.9,10.6,1708,28.0,5008.12,42,0
True,False,308.9,10.6,1270,52.7,7008.79,44,0
False,True,308.9,10.6,1646,25.4,4378.17,46,0
True,False,308.7,10.5,1407,45.1,6645.07,49,0
False,True,308.7,10.6,1581,47.4,7847.64,51,0
True,False,308.6,10.6,1532,42.6,6834.35,54,0
True,False,308.6,10.6,1610,33.1,5580.62,56,0
False,True,308.5,10.5,1682,33.0,5812.57,58,0
True,False,308.5,10.6,1519,34.3,5456.08,61,0
True,False,308.5,10.6,1683,28.5,5022.94,63,0
False,True,308.6,10.6,1254,55.8,7327.58,65,0
True,False,308.5,10.5,1461,48.0,7343.79,68,0
True,False,308.5,10.6,1472,45.1,6952.05,70,0
True,False,308.4,10.7,1510,38.6,6103.7,72,0
False,True,308.3,10.6,1547,36.8,5961.65,74,0
False,False,308.4,10.7,1418,51.9,7706.77,77,0
True,False,308.4,10.7,1289,51.3,6924.67,82,0
True,False,308.4,10.7,1487,41.4,6446.74,84,0
True,False,308.5,10.8,1453,45.5,6923.18,86,0
False,True,308.5,10.7,1466,44.7,6862.31,88,0
False,False,308.4,10.7,1288,49.5,6676.51,91,0
False,False,308.4,10.7,1738,27.7,5041.48,96,0
False,False,308.3,10.6,1488,41.0,6388.74,101,0
True,False,308.3,10.7,1816,28.8,5476.93,106,0
True,False,308.2,10.7,1419,48.5,7206.97,108,0
True,False,308.1,10.7,1435,45.7,6867.47,110,0
False,True,308.1,10.6,1480,42.4,6571.37,112,0
True,False,308.2,10.7,1610,33.6,5664.92,115,0
False,False,308.1,10.6,1548,38.2,6192.46,117,0
False,True,308.1,10.5,1379,57.4,8289.05,122,0
False,True,308.1,10.6,1907,23.5,4692.96,125,0
False,True,308.0,10.5,2033,16.7,3555.35,128,0
False,False,307.9,10.5,1390,52.0,7569.14,131,0
False,True,307.9,10.4,1544,37.9,6127.95,136,0
True,False,308.0,10.4,1258,57.4,7561.73,139,0
False,True,308.0,10.5,1560,39.0,6371.15,141,0
False,False,308.2,10.6,2071,18.5,4012.18,144,0
True,False,308.1,10.5,1437,46.3,6967.33,149,0
False,False,308.2,10.5,1489,43.0,6704.89,151,0
True,False,308.2,10.5,1334,53.0,7403.9,156,0
True,False,308.2,10.5,1500,39.9,6267.48,158,0
True,False,308.3,10.5,1498,47.3,7419.96,160,0
False,True,308.2,10.5,1370,53.4,7661.09,162,0
False,False,308.2,10.5,1526,40.1,6408.07,165,0
True,False,308.3,10.5,1477,44.8,6929.26,170,0
True,False,308.2,10.5,1446,43.9,6647.55,172,0
False,True,308.2,10.5,1720,25.6,4611.02,174,0
True,False,308.1,10.4,1734,30.7,5574.63,177,0
True,False,308.1,10.4,1697,29.1,5171.34,179,0
True,False,308.2,10.5,2007,19.3,4056.33,181,0
False,True,308.1,10.4,1469,48.8,7507.07,183,0
False,True,308.1,10.4,2189,15.6,3576.01,186,0
True,False,308.3,10.5,1435,50.1,7528.67,189,0
False,False,308.4,10.5,1637,34.5,5914.21,191,0
True,False,308.5,10.5,1664,28.3,4931.38,196,0
False,True,308.5,10.5,1666,31.0,5408.36,198,0
True,False,308.5,10.5,1404,46.6,6851.44,201,0
True,False,308.5,10.5,1702,26.7,4758.82,203,0
True,False,308.6,10.5,1439,44.9,6766.06,205,0
True,False,308.6,10.5,1354,53.9,7642.51,207,1
False,True,308.7,10.5,1361,44.2,6299.54,0,0
False,True,308.5,10.4,1463,45.9,7032.11,3,0
False,False,308.4,10.3,1515,43.8,6948.89,6,0
True,False,308.4,10.4,1432,46.2,6928.09,11,0
True,False,308.4,10.4,1911,22.0,4402.63,13,0
True,False,308.4,10.4,1472,42.0,6474.19,15,0
False,True,308.5,10.4,1382,54.5,7887.39,17,0
True,False,308.5,10.4,1665,29.6,5161.01,20,0
True,False,308.5,10.4,1676,30.5,5353.06,22,0
False,True,308.5,10.5,1585,33.0,5477.37,24,0
False,True,308.6,10.5,1415,46.3,6860.66,27,0
True,False,308.7,10.6,1341,55.7,7821.91,30,0
True,False,308.8,10.6,1540,34.8,5612.14,32,0
False,False,308.8,10.6,1837,28.4,5463.31,34,0
True,False,308.8,10.6,1498,36.0,5647.33,39,0
True,False,308.7,10.6,1671,28.8,5039.62,41,0
True,False,308.6,10.6,1430,57.0,8535.71,43,0
True,False,308.7,10.7,1619,40.1,6798.61,45,0
False,True,308.7,10.7,1430,51.9,7771.99,47,0
True,False,308.6,10.6,1626,33.3,5670.13,50,0
True,False,308.7,10.7,1443,49.3,7449.75,52,0
True,False,308.6,10.6,1481,42.5,6591.32,54,0
False,True,308.7,10.6,1527,43.0,6876.0,56,0
False,True,308.7,10.6,1315,56.8,7821.73,59,0
False,True,308.8,10.7,1433,48.2,7233.06,62,0
False,True,308.8,10.7,1378,53.5,7720.25,65,0
True,False,308.8,10.7,1432,43.4,6508.21,68,0
False,True,308.8,10.7,1394,47.9,6992.41,70,0
False,False,308.8,10.8,1411,53.8,7949.47,73,0
True,False,308.9,10.8,2136,15.9,3556.53,78,0
False,True,309.0,10.8,1446,45.8,6935.25,80,0
False,False,308.9,10.8,1388,53.5,7776.28,83,0
False,True,308.9,10.8,1323,51.7,7162.74,88,0
True,False,309.0,10.8,1780,29.3,5461.55,91,0
False,True,308.8,10.7,1434,41.8,6277.03,93,0
False,True,308.7,10.7,1494,42.6,6664.83,96,0
False,False,308.7,10.7,1536,39.6,6369.64,99,0
False,True,308.7,10.7,1392,53.4,7784.11,104,0
False,False,309.0,10.8,1360,56.8,8089.39,107,0
True,False,309.2,10.8,1583,35.4,5868.31,112,0
True,False,309.2,10.7,1983,20.2,4194.72,114,0
True,False,309.3,10.8,1630,33.3,5684.08,116,0
False,True,309.3,10.8,1692,26.7,4730.86,118,0
True,False,309.1,10.7,1417,40.6,6024.55,121,0
True,False,309.1,10.7,1579,36.1,5969.23,123,0
False,True,309.2,10.8,1399,45.2,6621.93,125,0
False,True,309.2,10.8,1414,46.4,6870.62,128,0
True,False,309.3,10.8,1570,40.1,6592.84,131,0
False,True,309.3,10.8,1552,36.8,5980.92,133,0
True,False,309.4,10.8,1440,48.2,7268.39,136,0
False,True,309.4,10.8,1460,43.8,6696.62,138,0
True,False,309.4,10.8,1471,48.0,7394.05,141,0
True,False,309.3,10.7,1702,27.6,4919.23,143,0
True,False,309.4,10.8,1375,55.4,7977.03,145,0
True,False,309.4,10.8,1698,33.2,5903.43,147,0
False,False,309.4,10.8,1439,47.1,7097.58,149,0
False,True,309.4,10.8,1774,27.5,5108.75,154,0
False,True,309.4,10.7,1375,48.3,6954.7,157,0
True,False,309.5,10.8,1446,40.0,6056.99,160,0
False,True,309.6,10.9,1455,46.8,7130.79,162,0
True,False,309.6,10.8,1523,41.9,6682.56,165,0
False,True,309.6,10.8,1692,31.9,5652.23,167,0
False,True,309.6,10.8,1693,33.3,5903.78,170,0
True,False,309.6,10.8,1890,24.0,4750.09,173,0
False,False,309.6,10.7,1600,33.5,5612.98,175,0
False,True,309.6,10.7,1434,43.8,6577.36,180,0
True,False,309.6,10.7,1365,50.9,7275.77,183,0
False,False,309.6,10.8,1309,57.4,7868.29,185,0
False,False,309.6,10.7,1546,35.3,5714.95,190,0
True,False,309.6,10.7,1663,33.7,5868.82,195,0
True,False,309.6,10.7,1589,34.2,5690.87,197,0
False,True,309.6,10.7,1472,46.0,7090.78,199,0
True,False,309.6,10.7,1583,39.8,6597.7,202,0
False,True,309.6,10.7,1567,34.5,5661.31,204,0
True,False,309.7,10.8,1407,41.9,6173.58,207,0
False,True,309.7,10.7,1418,44.7,6637.62,209,0
False,True,309.7,10.7,1489,40.7,6346.26,212,0
True,False,309.9,10.8,1586,36.6,6078.73,215,0
True,False,309.8,10.7,1398,55.4,8110.46,217,1
True,False,309.9,10.7,1516,41.4,6572.46,219,0
False,False,310.0,10.7,1373,44.8,6441.35,221,0
False,True,310.0,10.8,1349,50.4,7119.85,226,0
False,False,309.9,10.8,1443,40.3,6089.76,0,0
False,False,310.1,10.9,1542,36.1,5829.35,5,0
True,False,310.1,10.9,1534,37.7,6056.13,10,0
True,False,310.2,11.0,1697,30.6,5437.91,12,0
True,False,310.3,11.0,1396,47.4,6929.35,14,0
True,False,310.2,10.9,1495,49.2,7702.56,16,0
False,True,310.3,11.1,1551,44.8,7276.43,18,0
True,False,310.3,11.1,1440,47.0,7087.43,21,0
True,False,310.3,11.1,1429,40.1,6000.75,23,0
False,False,310.4,11.1,1548,41.6,6743.62,25,0
True,False,310.5,11.2,1505,38.8,6115.01,30,0
True,False,310.4,11.2,1611,36.4,6140.81,32,0
False,True,310.4,11.2,1502,39.8,6260.11,34,0
False,True,310.4,11.2,1504,43.3,6819.69,37,0
True,False,310.3,11.2,1449,40.7,6175.77,40,0
True,False,310.2,11.2,1575,37.8,6234.49,42,0
False,True,310.2,11.2,1598,33.4,5589.23,44,0
True,False,310.1,11.1,1416,45.9,6806.2,47,0
True,False,310.2,11.2,1682,28.8,5072.79,49,0
True,False,310.1,11.2,1341,54.5,7653.39,51,0
True,False,310.1,11.2,1523,39.1,6235.99,53,0
True,False,310.1,11.1,1580,41.9,6932.66,55,0
True,False,310.1,11.1,1531,36.0,5771.73,57,0
True,False,310.1,11.1,1375,48.9,7041.09,59,0
False,True,310.1,11.2,1484,40.4,6278.33,61,0
False,True,310.2,11.2,1657,32.3,5604.72,64,0
True,False,310.2,11.2,1494,40.6,6351.92,67,0
False,False,310.3,11.3,1658,27.6,4792.06,69,0
True,False,310.3,11.2,1411,42.1,6220.68,74,0
False,True,310.4,11.2,1395,55.4,8093.06,76,0
True,False,310.4,11.3,1550,43.9,7125.66,79,0
False,True,310.3,11.2,1233,59.0,7618.05,81,0
True,False,310.3,11.2,1459,46.7,7135.11,84,0
False,False,310.4,11.3,1405,53.6,7886.24,86,0
True,False,310.5,11.3,1458,44.1,6733.25,91,0
True,False,310.5,11.3,1384,48.7,7058.2,93,0
True,False,310.5,11.3,1705,29.5,5267.14,95,0
True,False,310.6,11.3,1443,45.7,6905.75,97,0
False,True,310.6,11.3,1609,31.4,5290.71,99,0
True,False,310.5,11.2,1818,26.0,4949.89,102,0
False,True,310.6,11.3,1457,42.1,6423.48,104,0
True,False,310.6,11.3,1480,45.1,6989.83,107,0
True,False,310.8,11.4,1424,47.7,7113.07,109,0
False,True,310.8,11.4,1628,40.2,6853.45,111,0
False,True,310.8,11.3,1754,31.3,5749.14,114,0
True,False,310.9,11.3,1716,28.5,5121.42,117,0
False,True,310.9,11.4,1378,48.7,7027.6,119,0
True,False,311.0,11.4,1708,31.0,5544.7,122,0
True,False,311.0,11.4,1430,38.3,5735.4,124,0
False,True,311.2,11.5,1560,43.9,7171.63,126,0
True,False,311.1,11.5,1679,30.7,5397.81,129,0
True,False,311.1,11.5,1521,37.2,5925.17,131,0
False,True,311.1,11.5,1649,33.8,5836.68,133,0
False,True,311.0,11.5,1451,43.3,6579.36,136,0
True,False,310.8,11.4,1391,48.9,7123.03,139,0
False,True,310.8,11.5,1523,40.9,6523.07,141,0
True,False,310.7,11.4,1495,39.2,6137.0,144,0
False,True,310.7,11.4,1440,45.5,6861.24,146,0
False,False,310.8,11.4,1585,31.4,5211.8,149,0
True,False,310.8,11.3,1374,48.3,6949.64,154,0
False,True,310.8,11.3,1507,40.2,6344.07,156,0
False,True,310.9,11.4,1577,34.6,5713.95,159,0
True,False,310.9,11.4,1496,38.5,6031.44,162,0
True,False,310.9,11.3,1487,42.5,6618.03,164,0
True,False,310.9,11.3,1853,26.3,5103.4,166,0
False,True,311.0,11.3,1435,50.1,7528.67,168,0
False,True,311.1,11.3,1763,25.5,4707.83,171,0
True,False,311.1,11.3,1820,24.9,4745.69,174,0
False,True,311.1,11.3,1498,38.1,5976.75,176,0
True,False,311.1,11.3,1603,35.1,5892.09,179,0
True,False,311.1,11.3,1412,42.5,6284.23,181,0
True,False,311.1,11.3,1588,38.0,6319.21,183,0
False,True,311.0,11.2,1948,20.0,4079.88,185,0
True,False,310.9,11.2,1384,48.2,6985.73,188,0
True,False,310.8,11.1,1589,36.0,5990.39,190,0
False,True,310.8,11.1,1405,47.6,7003.45,192,0
True,False,310.9,11.2,1491,40.1,6261.1,195,0
False,False,310.8,11.1,1418,46.6,6919.76,197,0
False,True,310.8,11.2,1603,35.4,5942.45,202,0
True,False,310.7,11.1,1922,23.3,4689.62,205,1
False,True,310.7,11.2,1364,49.5,7070.47,0,0
True,False,310.7,11.3,1551,41.2,6691.72,3,0
True,False,310.7,11.2,1589,33.5,5574.39,5,0
False,True,310.7,11.2,1423,56.5,8419.42,7,0
True,False,310.6,11.2,1418,53.1,7884.96,10,0
False,True,310.5,11.2,1404,47.5,6983.76,12,0
True,False,310.5,11.2,1281,59.8,8021.93,15,0
True,False,310.5,11.2,1529,41.3,6612.81,17,0
False,True,310.5,11.2,1563,42.1,6890.8,19,0
True,False,310.6,11.2,1348,54.5,7693.34,22,0
False,True,310.5,11.2,1462,40.5,6200.56,24,0
False,False,310.4,11.1,1510,45.5,7194.77,27,0
True,False,310.4,11.2,1472,43.3,6674.59,32,0
False,True,310.4,11.2,1325,52.0,7215.19,34,0
True,False,310.4,11.2,1570,37.3,6132.49,37,0
True,False,310.4,11.2,1379,46.8,6758.32,39,0
True,False,310.2,11.1,1352,52.8,7475.48,41,0
True,False,310.3,11.2,1727,28.7,5190.42,43,0
False,False,310.1,11.1,1432,50.0,7497.93,45,0
True,False,310.1,11.2,1466,43.4,6662.73,50,0
True,False,310.1,11.2,1510,38.0,6008.82,52,0
True,False,310.2,11.2,1490,41.1,6412.93,54,0
True,False,310.1,11.1,1463,37.4,5729.87,56,0
False,True,310.0,11.1,1561,45.3,7405.08,58,0
True,False,310.1,11.2,2109,18.0,3975.37,61,0
True,False,310.2,11.3,1705,32.5,5802.78,63,0
False,True,310.1,11.2,1549,40.2,6520.88,65,0
False,False,310.2,11.2,1637,38.0,6514.2,68,0
False,True,310.1,11.2,1484,37.9,5889.82,73,0
True,False,310.1,11.2,1401,44.4,6514.03,76,0
True,False,310.1,11.2,1571,36.8,6054.14,78,0
False,True,310.1,11.2,1513,41.5,6575.3,80,0
True,False,310.1,11.1,1470,40.3,6203.7,83,0
True,False,310.1,11.1,1505,41.3,6509.01,85,0
True,False,310.2,11.2,1432,42.2,6328.26,87,0
False,True,310.2,11.2,1625,31.8,5411.39,89,0
True,False,310.2,11.2,1377,62.5,9012.44,92,1
False,True,310.3,11.2,1441,43.9,6624.56,94,0
False,True,310.2,11.2,1564,39.9,6534.89,97,0
True,False,310.1,11.2,1580,37.3,6171.55,100,0
True,False,310.2,11.2,1516,35.3,5604.06,102,0
True,False,310.1,11.1,1447,42.8,6485.46,104,0
False,True,310.0,11.1,1323,52.9,7328.99,106,0
True,False,310.0,11.1,1470,45.9,7065.76,109,0
False,True,310.0,11.0,2049,19.5,4184.13,111,0
True,False,310.0,11.1,1794,27.2,5109.99,114,0
True,False,310.1,11.2,1356,47.8,6787.6,116,0
False,False,310.1,11.1,1555,38.6,6285.59,118,0
False,True,310.1,11.1,1487,47.5,7396.62,123,0
False,True,310.0,11.0,1341,58.9,8271.28,126,0
False,True,310.0,11.1,1487,36.6,5699.29,129,0
False,False,310.0,11.0,1569,34.3,5635.67,132,0
False,False,310.1,11.1,2053,19.7,4235.3,137,0
True,False,310.1,11.1,1583,35.8,5934.62,142,0
True,False,310.0,11.0,1672,33.2,5813.04,144,0
False,True,310.0,11.0,1337,57.4,8036.59,146,0
False,False,310.1,11.0,1421,41.2,6130.84,149,0
True,False,310.2,11.1,1425,52.7,7864.19,154,0
True,False,310.2,11.0,1609,33.2,5594.0,156,0
True,False,310.3,11.1,1507,41.3,6517.66,158,0
True,False,310.3,11.1,1463,38.9,5959.67,160,0
False,False,310.4,11.1,1393,44.9,6549.77,162,0
True,False,310.4,11.1,1725,26.8,4841.19,167,0
True,False,310.5,11.1,1514,36.1,5723.5,169,0
True,False,310.4,11.1,1365,53.9,7704.6,171,0
True,False,310.5,11.1,1372,46.3,6652.18,173,0
True,False,310.4,11.0,1509,40.6,6415.7,175,0
True,False,310.4,11.1,1629,32.6,5561.18,177,0
True,False,310.5,11.1,1749,28.1,5146.65,179,0
True,False,310.4,11.0,1582,31.7,5251.63,181,0
True,False,310.2,11.0,1458,47.0,7176.03,183,0
True,False,310.1,11.0,1416,41.2,6109.27,185,0
False,False,310.0,10.9,1657,33.1,5743.53,187,0
False,True,310.0,10.9,1437,41.1,6184.82,192,0
False,True,310.0,10.9,1580,36.0,5956.46,195,0
False,True,310.0,11.0,1488,46.3,7214.6,198,0
True,False,309.9,10.9,1373,55.7,8008.56,201,1
True,False,310.0,10.9,1367,56.3,8059.45,203,1
False,False,310.0,10.9,1431,49.5,7417.77,205,0
True,False,310.1,11.1,1623,33.0,5608.69,210,0
True,False,310.0,11.0,1484,39.6,6154.0,212,0
True,False,309.9,10.9,1548,34.5,5592.66,214,0
True,False,309.8,10.9,1287,61.9,8342.53,216,1
False,True,309.8,10.9,1392,43.1,6282.68,218,0
False,False,310.0,11.0,1458,44.9,6855.39,221,0
False,True,310.1,11.0,1570,30.9,5080.27,226,0
True,False,310.1,11.0,1435,48.8,7333.32,229,1
True,False,310.2,11.1,1317,54.8,7557.79,231,1
True,False,310.3,11.1,1610,33.3,5614.34,233,0
False,True,310.3,11.2,1838,24.0,4619.4,235,0
True,False,310.3,11.1,1352,48.9,6923.32,238,1
True,False,310.3,11.2,1619,35.2,5967.85,240,0
True,False,310.3,11.2,1619,31.1,5272.73,242,0
True,False,310.2,11.2,1690,30.7,5433.18,244,0
True,False,310.2,11.2,1412,44.1,6520.82,246,0
False,False,310.2,11.2,1744,31.5,5752.88,0,0
False,True,310.1,11.1,1593,35.4,5905.38,5,0
True,False,310.2,11.1,1695,29.6,5254.0,8,0
False,True,310.2,11.2,1298,57.2,7774.98,10,0
True,False,310.1,11.1,1886,21.2,4187.03,13,0
True,False,310.1,11.1,2033,19.3,4108.88,15,0
False,True,310.2,11.1,1711,28.1,5034.83,17,0
True,False,310.2,11.1,1598,33.4,5589.23,20,0
True,False,310.1,11.0,1894,24.2,4799.81,22,0
False,True,310.1,11.0,1412,44.4,6565.17,24,0
True,False,310.0,10.9,1394,46.6,6802.64,27,0
False,True,310.0,11.0,1338,56.4,7902.49,29,0
False,False,309.9,11.0,1376,51.0,7348.81,32,0
True,False,310.0,11.0,1360,48.1,6850.35,37,0
True,False,310.1,11.0,1486,40.7,6333.47,39,0
False,True,310.1,11.0,1649,31.6,5456.78,41,0
True,False,310.1,11.0,1367,45.6,6527.73,44,0
True,False,310.1,11.1,1362,59.5,8486.38,46,0
False,True,310.0,11.1,1520,35.6,5666.6,48,0
True,False,310.0,11.0,1582,31.9,5284.77,51,0
False,True,310.0,11.0,1667,30.0,5237.03,53,0
True,False,310.0,11.1,1693,28.8,5105.97,56,0
True,False,310.0,11.1,1559,33.4,5452.82,58,0
True,False,309.9,11.0,1592,32.0,5334.84,60,0
True,False,309.9,11.0,1404,39.8,5851.66,62,0
False,True,309.8,11.0,1413,45.5,6732.59,64,0
